"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ensembl_ID"
5308.79241751465,4.80113106765171,0.216695914723268,22.1560755946092,9.11573751510053e-109,1.12305886186038e-105,"ENSG00000137648.19"
687.931480398067,3.84925698120895,0.173913064273841,22.1332249953802,1.51355844718801e-108,1.81430660134278e-105,"ENSG00000123485.12"
680.257537759503,3.7380090695568,0.169240012776623,22.0870289964497,4.21202600066506e-108,4.79004556875633e-105,"ENSG00000117650.13"
439.226068480357,3.75177837305158,0.169881890151584,22.0846281478497,4.44187578815561e-108,4.92515187390694e-105,"ENSG00000118193.12"
195.679358250141,3.68220212812318,0.167447566318814,21.9901800251454,3.57566602543169e-107,3.86799852585235e-104,"ENSG00000158402.20"
677.300686484224,3.33785281934393,0.152037136624571,21.9541941755071,7.89690062461654e-107,8.14519387216262e-104,"ENSG00000276043.5"
578.844119914028,5.37481382561402,0.245062599167537,21.932411734275,1.27488064039581e-106,1.28507968551897e-103,"ENSG00000144452.15"
981.192432765676,3.72770778818321,0.170584742346858,21.8525275877457,7.35475968206202e-106,7.09126742214815e-103,"ENSG00000066279.18"
13024.5276187821,2.62621532326315,0.120947768367413,21.7136319149377,1.52516522075689e-104,1.43923676321297e-101,"ENSG00000135052.16"
2729.75098627164,4.60730972589643,0.212408628414513,21.6907842223119,2.50677353777978e-104,2.31625874890852e-101,"ENSG00000123500.10"
6247.50256692153,5.51170667749272,0.254858184104325,21.6265634037341,1.01035502227179e-103,8.96225318955969e-101,"ENSG00000099953.10"
1528.35465488329,3.77301645945328,0.174490548556612,21.6230419966223,1.09047530661821e-103,9.48328643120211e-101,"ENSG00000117399.14"
2332.92926947525,3.48382369244149,0.161194465822524,21.6125514896844,1.36872346201605e-103,1.16741582667954e-100,"ENSG00000117724.13"
3097.11915855127,3.77403267544527,0.174906530185475,21.5774257910393,2.92717342023844e-103,2.44954708555501e-100,"ENSG00000164932.13"
729.046861458906,3.67665704519651,0.170489132294293,21.5653455192087,3.80069174795433e-103,3.12163482231982e-100,"ENSG00000126787.13"
2022.34449045424,3.77559751832076,0.175280667172206,21.5402963671481,6.52878099991511e-103,5.08007885803921e-100,"ENSG00000011426.11"
717.431017586685,5.16558041469994,0.240054468530675,21.5183680866989,1.0478606120659e-102,8.01288170109426e-100,"ENSG00000080031.10"
1696.417542707,4.19003151633479,0.194970586077013,21.4905827624672,1.90702786548846e-102,1.4335677947482e-99,"ENSG00000175063.17"
565.14586696013,3.71664790339034,0.17351379323835,21.4198988681257,8.71779411436411e-102,6.44419340933795e-99,"ENSG00000143228.13"
931.433400304728,3.57247947947367,0.167001934085134,21.3918449450561,1.5913850548331e-101,1.1570673762616e-98,"ENSG00000142945.13"
206.025331193486,3.29228536217677,0.154005272046345,21.3777445306289,2.15285683954862e-101,1.54005655722033e-98,"ENSG00000186871.7"
567.687769574059,3.77982532112234,0.177330147939885,21.3151873216939,8.20783261345738e-101,5.778314159874e-98,"ENSG00000186185.14"
958.878835911192,3.4256556960004,0.160809791190606,21.3025318336494,1.07548222190473e-100,7.45309179779978e-98,"ENSG00000094804.12"
476.307588983048,6.04350791390589,0.283903310647138,21.2872047885955,1.49163548447655e-100,1.01780026165391e-97,"ENSG00000227066.2"
105.161103735649,4.7992697877049,0.225597362427838,21.2736077055867,1.99343795971239e-100,1.31959642371886e-97,"ENSG00000262772.2"
853.274225205794,3.15265370895895,0.148410292591098,21.2428238898847,3.8409184393158e-100,2.50518256794903e-97,"ENSG00000112984.12"
526.333615510804,3.42184424705194,0.161118785714614,21.2380215744237,4.25434080359944e-100,2.73461628001801e-97,"ENSG00000156970.13"
545.443522973775,3.81021323571219,0.179510697985279,21.2255496662637,5.54737890422051e-100,3.46531477690124e-97,"ENSG00000135451.13"
2706.08930833187,5.02821525196228,0.236931174510041,21.2222611159563,5.94931265330835e-100,3.66477659443794e-97,"ENSG00000166923.12"
298.37575206083,3.23690188245803,0.152558684085576,21.2174213605718,6.59427341658243e-100,4.00642759688033e-97,"ENSG00000196584.3"
4240.83793878893,6.71492716557759,0.317340686350293,21.1599944614899,2.23248792757316e-99,1.33804465626655e-96,"ENSG00000019186.10"
332.430820267201,3.16902163062646,0.150029808294909,21.1226133435911,4.92913014415988e-99,2.91489040205038e-96,"ENSG00000129173.13"
1140.8603964399,3.08731683373746,0.146225859274822,21.1133437618243,5.99756981277303e-99,3.5000554781067e-96,"ENSG00000076382.17"
684.878482216079,3.60809481112029,0.171120636451646,21.0850946206002,1.08995565146452e-98,6.27814455243566e-96,"ENSG00000165304.8"
419.851055882795,3.59295317973962,0.170427944601513,21.081948668339,1.16487444787147e-98,6.62365532205069e-96,"ENSG00000174371.17"
900.627427920145,3.19290967821165,0.151753892584181,21.0400512556241,2.82072850144643e-98,1.58360696830572e-95,"ENSG00000166851.15"
3087.41551010917,6.22263169598042,0.295959527788851,21.0252791740494,3.85122250513118e-98,2.10875827836516e-95,"ENSG00000060718.22"
2072.48217351867,3.13406759562732,0.149059962077079,21.0255493960657,3.82935471468355e-98,2.10875827836516e-95,"ENSG00000162849.16"
325.651019740619,3.13181434865655,0.149228142336297,20.9867542383444,8.6665592104689e-98,4.68755163539898e-95,"ENSG00000187583.11"
329.251183119888,3.60983255515488,0.17221785071324,20.9608501105127,1.49395106003209e-97,7.9830984836799e-95,"ENSG00000035499.13"
2475.0324777364,3.63435310181103,0.173524339999919,20.9443418820248,2.11297922404417e-97,1.11565303029532e-94,"ENSG00000088325.16"
330.608043615454,8.22623667353341,0.392879811089303,20.9383033725384,2.39849230798264e-97,1.25150506874878e-94,"ENSG00000164093.17"
339.73781309945,3.05278683924232,0.14592607010314,20.9200921883569,3.514340963748e-97,1.77122784572899e-94,"ENSG00000091651.9"
260.262065689725,2.74044544236702,0.13103615037577,20.9136595856052,4.0217137198006e-97,2.00416906629883e-94,"ENSG00000137135.18"
426.435036261368,3.77640034228833,0.18139761190373,20.8183575442687,2.9512913691145e-96,1.43841400882381e-93,"ENSG00000024526.17"
332.983683954579,6.17564699391363,0.297109521718847,20.7857592654254,5.8235732677822e-96,2.80746871274648e-93,"ENSG00000230316.7"
1784.88486716135,3.67680363623471,0.17706970820921,20.7647240932397,9.02440610125112e-96,4.30376838067408e-93,"ENSG00000089685.15"
141.826185364246,5.43228043873115,0.263076762862721,20.6490317868395,9.95958561841739e-95,4.64976359313735e-92,"ENSG00000203995.10"
1332.1243904385,5.70157051820508,0.277137246873503,20.5730935936139,4.78164406936689e-94,2.16403548739347e-91,"ENSG00000173227.14"
854.238335231238,3.04640356043396,0.149118449135375,20.4294208939118,9.15816088998033e-93,4.06182751792407e-90,"ENSG00000134690.11"
899.352608499495,3.03267510172748,0.148929546604688,20.3631527179578,3.54989707747682e-92,1.52859257456555e-89,"ENSG00000160957.14"
1017.35825377952,3.24991066224443,0.159618636944172,20.3604712110222,3.74960318109446e-92,1.59906154122982e-89,"ENSG00000138180.16"
487.34545281511,4.0233017423174,0.198064366803384,20.3131022871534,9.84830948044885e-92,4.08217029978381e-89,"ENSG00000111344.11"
681.703216617342,3.04420531676626,0.149945478200184,20.3020814852589,1.23251988588747e-91,5.06154833137789e-89,"ENSG00000101003.10"
4888.19761876975,1.60901601141519,0.0792595338611649,20.300598969376,1.27027129542649e-91,5.16872224722529e-89,"ENSG00000059573.9"
692.566188160625,2.89682426749911,0.142741855869223,20.2941474304013,1.44845303816575e-91,5.84016264988429e-89,"ENSG00000061656.10"
918.859610018125,2.54804668720144,0.125662121043977,20.2769670449039,2.05413055322172e-91,8.20763948617024e-89,"ENSG00000106462.11"
728.703790887782,5.50391928525151,0.272292599461221,20.2132533023005,7.48481540693275e-91,2.91198713094984e-88,"ENSG00000118322.14"
3121.03293817859,2.69446105522263,0.133356432331004,20.204957557163,8.8545765823997e-91,3.38550155674648e-88,"ENSG00000205213.14"
599.406922427382,5.99597373138838,0.296792642170156,20.2025686605492,9.29351478910275e-91,3.52295699082295e-88,"ENSG00000166143.10"
575.562375240536,2.55376450524983,0.126557463528407,20.1786953850937,1.50670464563767e-90,5.66316647824763e-88,"ENSG00000123473.16"
168.221424733035,5.39327278124128,0.267379412429511,20.1708603225505,1.76540836597827e-90,6.5249493206557e-88,"ENSG00000251003.9"
473.075906574926,3.28176119561335,0.162953017500866,20.1393091453241,3.33961820139839e-90,1.21408808580673e-87,"ENSG00000111665.12"
918.798467363069,6.30268986913627,0.313718396638463,20.0902782134248,8.97577447111796e-90,3.236532921488e-87,"ENSG00000172927.8"
743.511246868256,6.8335832800366,0.341832179817916,19.9910473135579,6.58980832162983e-89,2.3570256345236e-86,"ENSG00000170373.8"
310.962216479956,3.20125921296915,0.160198007041666,19.9831400657596,7.72113076767116e-89,2.73958073446201e-86,"ENSG00000165480.16"
330.721114164904,3.54699146267275,0.177678698822617,19.9629527128283,1.15671535067094e-88,4.07163803436171e-86,"ENSG00000171877.21"
2974.73252879498,2.50063769506344,0.125354886588913,19.9484660160397,1.54557969435733e-88,5.3976024097745e-86,"ENSG00000173898.14"
407.484790014113,3.53757037673541,0.177398932385289,19.9413284463981,1.78267175890758e-88,6.17695764461476e-86,"ENSG00000065328.17"
749.965696045397,2.20068622597864,0.11045723383551,19.9234232975255,2.54950497573475e-88,8.76555385145641e-86,"ENSG00000243364.8"
735.010997527512,2.17975687205078,0.10946951345673,19.9119992701198,3.20275186550373e-88,1.09268039029863e-85,"ENSG00000177788.6"
1116.9856956137,3.15179226297649,0.158364833569775,19.9020968982221,3.90255841873355e-88,1.32126924418069e-85,"ENSG00000227036.8"
23988.0110194122,4.77610621263649,0.240173704679184,19.8860496365173,5.37457957642343e-88,1.79228085243257e-85,"ENSG00000118785.14"
872.48238612499,3.20445938194023,0.161154846322386,19.8843500835823,5.55979559284896e-88,1.84020935920923e-85,"ENSG00000142273.13"
2393.85161201116,3.20352919359102,0.161242898955261,19.8677226367648,7.74371430028545e-88,2.54406827145378e-85,"ENSG00000171848.16"
1802.6747479146,2.97041718227148,0.149537470651038,19.8640325353856,8.33424874560664e-88,2.71794559092019e-85,"ENSG00000134057.15"
583.240357668712,6.69517862016247,0.337346227145275,19.8466088588542,1.17893808744407e-87,3.81666146381894e-85,"ENSG00000087128.10"
519.588291494461,3.61899567970644,0.182407671964796,19.8401505853597,1.34056599698237e-87,4.30846254334508e-85,"ENSG00000183317.17"
1014.09923717474,3.17239498688853,0.16000960085698,19.8262789851222,1.76633404612318e-87,5.62823791953464e-85,"ENSG00000176920.13"
1637.90032498986,4.55345171863252,0.229720650747972,19.8216908397501,1.93497004166381e-87,6.08651002041653e-85,"ENSG00000165474.8"
474.920015522966,3.09981306903143,0.15651997166306,19.8045849107639,2.71793660920183e-87,8.42978492946292e-85,"ENSG00000075218.19"
12789.6944134545,3.50402581766384,0.177018367281003,19.7947019367853,3.30702498144e-87,1.01856369428352e-84,"ENSG00000029993.15"
283.173866015549,3.62862149251199,0.183398466750113,19.7854516278815,3.97322606718319e-87,1.21531394849454e-84,"ENSG00000115163.15"
70.6035205153484,5.23331934233411,0.264935923098818,19.7531511813222,7.53652539403606e-87,2.27387737602917e-84,"ENSG00000243479.3"
1233.05425083752,3.24684951681665,0.164871905598961,19.6931642478518,2.46781691196475e-86,7.34581313284972e-84,"ENSG00000085552.17"
59.3546027566167,4.50257069161375,0.22876873337498,19.6817573152949,3.09096674648253e-86,9.01911560131533e-84,"ENSG00000258947.7"
416.363538118854,3.16187733231797,0.161020004811757,19.636549731907,7.53466632989811e-86,2.1559840068622e-83,"ENSG00000169607.13"
861.500590027453,4.169185989087,0.212595643258156,19.610872194706,1.24872097835064e-85,3.55020979691075e-83,"ENSG00000088340.17"
888.235758183029,3.04824835226471,0.155519809799353,19.6003863186142,1.5345452789961e-85,4.33504154229521e-83,"ENSG00000157456.8"
619.752967590683,3.45201393940955,0.176653047240277,19.5412079969062,4.90085291714017e-85,1.35007843839131e-82,"ENSG00000178999.13"
40.7716501103878,3.9664465240075,0.202990853647703,19.5400258323529,5.01568330492463e-85,1.37318262925937e-82,"ENSG00000248243.1"
3183.07051787511,3.41730904237426,0.174951527007896,19.5328906287283,5.76802427053363e-85,1.56946878801661e-82,"ENSG00000166123.14"
2310.00107522241,5.1626429494794,0.264733678002909,19.5012700628995,1.07089783022792e-84,2.87857336765264e-82,"ENSG00000140297.13"
1292.40288753924,3.35542329586344,0.172262872740637,19.4785053939942,1.67086287695914e-84,4.43749163586179e-82,"ENSG00000111206.13"
142.520819239741,3.22315049175251,0.165566768334982,19.4673757552076,2.07639984184351e-84,5.44925951393155e-82,"ENSG00000129810.15"
1246.51817115043,3.50594074083755,0.18014740306449,19.46151141342,2.32816735147685e-84,6.07405166898244e-82,"ENSG00000135069.14"
5771.89148898925,1.8574087077189,0.0954667663431399,19.4560764846977,2.5885980096069e-84,6.71400578491727e-82,"ENSG00000128050.9"
1344.28255433617,3.20540905614362,0.164787418727879,19.4517826718122,2.81473331313653e-84,7.2580844130367e-82,"ENSG00000101311.16"
2117.6104882786,1.50671332850539,0.0775448199911059,19.4302253674482,4.28476722015075e-84,1.09848552455564e-81,"ENSG00000164466.13"
661.30722526698,3.08675808519945,0.158897585076834,19.4260855739681,4.64460692463619e-84,1.18389428920382e-81,"ENSG00000106089.12"
2820.3499461671,6.37095501700717,0.328262074825936,19.408136076595,6.58736685365861e-84,1.66001644712197e-81,"ENSG00000101210.13"
217.52044898501,4.28671754960076,0.22088615222173,19.4069094258913,6.74649308422703e-84,1.69051108063072e-81,"ENSG00000109674.4"
503.191958460237,1.5749982650609,0.0811868746821884,19.3996661557221,7.7674150558018e-84,1.93539546379169e-81,"ENSG00000144120.13"
184.705539940965,3.03642547644506,0.156666731621261,19.3814311757365,1.10724402643377e-83,2.74349089722853e-81,"ENSG00000143590.14"
460.799452677432,3.19780480836163,0.165218999332955,19.3549459884896,1.85188572932581e-83,4.53783623574908e-81,"ENSG00000093009.11"
284.958118944795,3.29898128814139,0.170490505614201,19.3499413721405,2.04074151602506e-83,4.97313009443645e-81,"ENSG00000051341.14"
762.017077993373,3.39299227087521,0.175587245384211,19.3236830126861,3.39538437975934e-83,8.18435260929816e-81,"ENSG00000008300.17"
463.027748041378,3.29698545349189,0.170770464422463,19.3065321022703,4.73305991064978e-83,1.12860576966204e-80,"ENSG00000112742.10"
193.610474094054,3.13152039036322,0.162215993561626,19.304634035198,4.91019176380269e-83,1.16458195245014e-80,"ENSG00000085999.13"
1988.16649067305,1.58682428964795,0.0822577541473692,19.29087787645,6.40760169621386e-83,1.51164867250254e-80,"ENSG00000096063.16"
1162.6816115227,2.69131180711365,0.139668687830487,19.2692567598261,9.73236669849885e-83,2.2838620519144e-80,"ENSG00000138160.7"
3361.5276427789,3.10534633841531,0.161380815403586,19.2423512711183,1.63615447797358e-82,3.79930489042325e-80,"ENSG00000148773.14"
725.657821610109,3.07978407773583,0.160283161347782,19.2146452056391,2.79135707439706e-82,6.41462533490457e-80,"ENSG00000049283.18"
2277.68700450182,3.81258361651207,0.198582661305854,19.1989753357167,3.7746497166436e-82,8.62954970271015e-80,"ENSG00000101057.16"
525.151153393676,3.12771592333237,0.163268518046557,19.1568831563748,8.48017828832841e-82,1.90920237281189e-79,"ENSG00000080986.13"
268.615399404219,3.33828749953522,0.174363908337281,19.145518882714,1.05482626470427e-81,2.35093741166652e-79,"ENSG00000115507.10"
621.501205251369,5.16803850101905,0.270897393451986,19.0774759223921,3.88576556213057e-81,8.61707371058075e-79,"ENSG00000137825.11"
1372.53779212076,2.60740807609115,0.136771957494793,19.0639084491455,5.03678860451914e-81,1.10589924845363e-78,"ENSG00000122952.17"
1086.46600263778,7.55033328280657,0.39622921985707,19.0554681593906,5.91847265864457e-81,1.29308423328179e-78,"ENSG00000185686.18"
866.399313187212,1.91955914586574,0.100802868218119,19.0427036432354,7.55264041232353e-81,1.62609081343385e-78,"ENSG00000128059.8"
328.982454915129,6.62829584594943,0.349159591901225,18.9835708360678,2.33195143365915e-80,4.90173980974646e-78,"ENSG00000144481.17"
676.014297600991,2.2802767717225,0.120192436166863,18.9718824615285,2.91286387049937e-80,6.09393105586736e-78,"ENSG00000175643.10"
1967.3309393033,3.69056840602481,0.194565710177399,18.9682365030295,3.12205655388984e-80,6.500913252494e-78,"ENSG00000171004.18"
596.888717269042,3.0145392260996,0.159186107836102,18.9372004069814,5.63129192710624e-80,1.1670984091169e-77,"ENSG00000072571.20"
529.825403321382,3.74889032688993,0.198348443773384,18.900528058456,1.1291675685768e-79,2.32934139541946e-77,"ENSG00000091844.8"
1788.07709150914,7.46386659379829,0.395147449072198,18.8888138119666,1.40978058621396e-79,2.89474947035933e-77,"ENSG00000104760.17"
13709.7329796621,3.0706250089346,0.162714495292622,18.8712444051925,1.96613644774172e-79,4.00009558395601e-77,"ENSG00000110492.15"
376.202508794313,5.93321396719471,0.314958410731196,18.8380870776569,3.68028269288036e-79,7.45332867555388e-77,"ENSG00000166736.11"
582.975346548927,3.19901075410895,0.16991405125186,18.8272290051346,4.51790903499769e-79,9.10810461455534e-77,"ENSG00000109805.10"
659.968393684669,2.96718746468854,0.157616178688579,18.825399076266,4.67671882920745e-79,9.38560332638049e-77,"ENSG00000121152.10"
440.890168569252,2.97493649840468,0.158034181459373,18.8246395237569,4.74426003330312e-79,9.47826220707478e-77,"ENSG00000127564.17"
345.575388220635,2.6868602825421,0.143078304012573,18.7789497582106,1.12278980700907e-78,2.23309298298054e-76,"ENSG00000136492.9"
235.022776815653,2.89210986342413,0.154321801941481,18.7407730277853,2.30258010100865e-78,4.53884589510825e-76,"ENSG00000259153.2"
7789.22911944441,3.50023845720435,0.186800009135145,18.7378923235064,2.43066678002871e-78,4.77012977999263e-76,"ENSG00000117394.24"
55.5528502955161,3.5485735409862,0.189758030110414,18.7005184387792,4.90257391594809e-78,9.57880873656958e-76,"ENSG00000255624.3"
71.2171223030044,4.16811234671874,0.223312286388536,18.6649485978874,9.54669811670467e-78,1.84093545596559e-75,"ENSG00000230650.1"
4136.68207544709,2.07504571281157,0.111376575990492,18.6308987716475,1.80468199103344e-77,3.45005412354807e-75,"ENSG00000173457.11"
1911.45215718726,1.64591407430422,0.0885398555173717,18.58952744712,3.90603951620282e-77,7.37194317543097e-75,"ENSG00000278259.4"
663.234261760145,3.12767713993769,0.168663062522368,18.5439366104412,9.12883665278365e-77,1.70836355790827e-74,"ENSG00000135476.12"
2856.38848908329,1.74562014364238,0.0941882479075288,18.5333115587432,1.11226319650878e-76,2.06406264818232e-74,"ENSG00000180198.16"
114.503619449786,4.31081149843334,0.232900467449837,18.509243650882,1.73925570093069e-76,3.18758135734206e-74,"ENSG00000130675.15"
73.4832419599683,5.30379047861608,0.286645701266719,18.5029479080902,1.95483369389466e-76,3.56793349759737e-74,"ENSG00000263893.2"
169.06904072299,3.64039481047374,0.197099533598453,18.4698296541393,3.61222238229161e-76,6.53915457548562e-74,"ENSG00000167964.13"
1003.58544652939,2.97066361693829,0.161069838018993,18.4433265313645,5.89973726527754e-76,1.0593730655449e-73,"ENSG00000146670.10"
78.0755940371866,6.67977979104415,0.362192750481303,18.4426104116321,5.97840491709209e-76,1.06917022130189e-73,"ENSG00000169856.9"
264.968573087938,2.95922496426844,0.160998552930451,18.3804444847824,1.88418470277563e-75,3.30305770503971e-73,"ENSG00000184661.14"
9042.2805884533,6.66551877933066,0.363073853932582,18.3585755546263,2.81905095758843e-75,4.92246252247883e-73,"ENSG00000164266.11"
80.3861084948312,6.27376148490466,0.342035502310549,18.342427737833,3.79466313977029e-75,6.57425388965202e-73,"ENSG00000116014.10"
221.016592777731,4.67065124463769,0.25468036736469,18.3392669524053,4.02183574678428e-75,6.94071825063722e-73,"ENSG00000188833.10"
678.282861174609,3.0799510967504,0.167965799538676,18.3367751364241,4.21044571161281e-75,7.23804993028881e-73,"ENSG00000124602.10"
61.5881926120053,5.65787963967166,0.308560720543647,18.336357361699,4.2429200188395e-75,7.26571384847758e-73,"ENSG00000179066.8"
392.185402128964,2.67610122162206,0.146021185930891,18.3268010361771,5.05790568143078e-75,8.6280089531853e-73,"ENSG00000158315.11"
4944.04000357459,2.17614486606273,0.118965337790536,18.2922598000293,9.53778941785661e-75,1.61458029107167e-72,"ENSG00000145247.12"
1137.60460794182,7.00014293646978,0.383846005197272,18.2368523879053,2.63184236443181e-74,4.38825084764209e-72,"ENSG00000127831.11"
789.11195681241,2.93531695183628,0.161170100520671,18.2125403058851,4.10452710384215e-74,6.76743442786643e-72,"ENSG00000145386.11"
3820.71634925955,2.41559673444981,0.132748600887337,18.196777354361,5.47345704240802e-74,8.99106543499557e-72,"ENSG00000141934.10"
1416.65478842682,6.10854829779348,0.335970645390674,18.1817917178161,7.19443197001998e-74,1.17744445289419e-71,"ENSG00000137745.12"
205.008987892797,2.73518491692215,0.150789064020362,18.1391464606001,1.56441881404676e-73,2.53230303797818e-71,"ENSG00000228288.7"
292.533626442343,2.74131706499617,0.151238364969435,18.1258046895057,1.99404475021526e-73,3.20434321599809e-71,"ENSG00000125319.15"
510.191799524213,4.76028389065556,0.262623333264691,18.1258985311019,1.9906456009232e-73,3.20434321599809e-71,"ENSG00000182272.12"
126.986881016249,5.80948007732937,0.320785791784385,18.1101539597932,2.65006283130262e-73,4.24316197451025e-71,"ENSG00000285108.1"
102.534645465242,6.3438768342314,0.350987735825058,18.0743547044999,5.07455775233193e-73,8.06690987209411e-71,"ENSG00000197587.11"
532.329761544724,2.85412610521031,0.15815307453478,18.0466052500462,8.38911506221493e-73,1.32410687273792e-70,"ENSG00000131153.9"
985.084122092355,3.99446233901359,0.221414067168595,18.0406890587129,9.33723908002726e-73,1.46852917616088e-70,"ENSG00000158125.10"
196.572674261229,3.4228736188228,0.190076186943157,18.0079034300411,1.68905860830025e-72,2.61934011871792e-70,"ENSG00000101115.13"
426.093682480581,3.38881093151416,0.188187633604894,18.007617538935,1.69780353146225e-72,2.62372760374264e-70,"ENSG00000168078.10"
572.938681186527,3.75690568855639,0.208758552261962,17.9964157053648,2.07842301767835e-72,3.20077144722466e-70,"ENSG00000137203.15"
694.356171498248,2.60131964194869,0.144555503314642,17.9952999526182,2.12070799491769e-72,3.25458965365361e-70,"ENSG00000149554.13"
399.268883999321,4.61555724016616,0.256560854989566,17.9901070268645,2.32907600120694e-72,3.54979995895292e-70,"ENSG00000154040.21"
1764.33730370648,2.24589402636642,0.125037843662718,17.9617143144645,3.88617873155037e-72,5.90273284594938e-70,"ENSG00000203499.12"
360.625603422867,2.67907234101493,0.149770561973047,17.8878432832285,1.46676464899037e-71,2.22027118471062e-69,"ENSG00000163808.17"
529.036642763258,2.7317158381656,0.152740546925643,17.8846802185111,1.5524125647172e-71,2.34192524048767e-69,"ENSG00000189057.11"
397.864468468851,3.25842833290276,0.18219448016694,17.8843416656594,1.56187009131784e-71,2.34820550136031e-69,"ENSG00000105173.14"
231.142285865572,2.88374796919624,0.161335366133385,17.8742456679466,1.87190079837917e-71,2.80481568276057e-69,"ENSG00000140534.14"
158.719503710332,3.52631056137593,0.197288738774923,17.8738562741735,1.88501556773755e-71,2.81495658115474e-69,"ENSG00000158055.16"
149.164656960687,2.95289582703398,0.165269386519173,17.867167593627,2.12514110580026e-71,3.16289457464609e-69,"ENSG00000106327.13"
419.965954763586,2.69864155862903,0.151152880566233,17.853722327485,2.7039800685818e-71,3.99756413339133e-69,"ENSG00000169258.7"
418.808815951479,6.02515929568121,0.338166913043952,17.8171165281865,5.20512796813748e-71,7.66969553630675e-69,"ENSG00000143512.13"
238.050855749123,2.73931443002383,0.153964579008201,17.7918482788039,8.17387244723873e-71,1.19646069564334e-68,"ENSG00000102384.13"
377.660263269452,2.69172633132662,0.15151436963742,17.765485463643,1.30803628404668e-70,1.90835609440916e-68,"ENSG00000161888.11"
473.781922672703,2.61897259909703,0.147742434836426,17.7266105164481,2.61321326835646e-70,3.77528452371811e-68,"ENSG00000137812.20"
64.7555127204879,3.74655858747657,0.211394283837328,17.7230837062729,2.78233499402889e-70,4.0065623914016e-68,"ENSG00000267750.6"
908.727939848912,2.58836901387414,0.14605856589506,17.721446174775,2.86452656463588e-70,4.11156900306571e-68,"ENSG00000158373.8"
157.362802674071,2.86317742118752,0.161614094508049,17.7161368870889,3.14802418373828e-70,4.50390866442452e-68,"ENSG00000203999.9"
50.8104754691964,7.03422071113679,0.397186913104983,17.7101019168714,3.50437339215614e-70,4.98160156054196e-68,"ENSG00000230798.5"
279.686472046942,2.66484133756884,0.150493192345645,17.7073879292053,3.67747118923628e-70,5.21096492603858e-68,"ENSG00000166803.14"
133.481251030602,2.69547844191198,0.152270565025737,17.7019008332726,4.0539041269477e-70,5.72607502670014e-68,"ENSG00000154920.15"
242.821403582642,2.77881362076296,0.157044760055668,17.6944052114693,4.63094024412152e-70,6.5203638637231e-68,"ENSG00000217801.10"
686.984234691442,2.39800623887684,0.135642974955652,17.6788089442955,6.10727837308385e-70,8.5718357722473e-68,"ENSG00000119969.15"
695.969650961671,4.47426913167726,0.253304333542788,17.6636106816604,7.99572928143348e-70,1.11869585201936e-67,"ENSG00000137868.19"
1324.23265625655,2.12065207641079,0.12008489980085,17.6596064944693,8.58359851014315e-70,1.19716906013166e-67,"ENSG00000184445.12"
476.438082818067,2.72923849574966,0.154859423414037,17.6239742831321,1.61266990203817e-69,2.22127749985083e-67,"ENSG00000092853.14"
1159.7381966422,2.26964064059526,0.128834056876275,17.6167753746581,1.83151695558556e-69,2.51490526359537e-67,"ENSG00000079462.8"
